user_id,song_id,spotify_popularity,track_name,danceability,energy,key,mode,acousticness,instrumentalness,valence,tempo,time_signature,track_genre,Rating
3722578,4163463,78,Esto Es Lo Que Hay,0.589,0.789,8,1,0.496,0.00134,0.312,104.178,4,afrobeat,5
3722578,124986,66,Jonaz Goes to Hollywood,0.677,0.925,4,0,0.178,6.78E-06,0.396,102.52,4,afrobeat,3
3722578,836830,30,Edén,0.643,0.311,6,1,0.921,0.0477,0.773,137.278,4,afrobeat,4.5
3722578,561255,39,Equipaje,0.785,0.393,4,1,0.928,0.218,0.333,126.776,4,afrobeat,3.5
3722578,640917,13,Grazing In The Grass,0.673,0.697,5,1,0.518,0.831,0.911,107.46,4,afrobeat,5
3722578,4119886,54,No One Like You,0.652,0.529,10,1,0.357,2.05E-05,0.488,129.861,4,afrobeat,4
3722578,43949,39,PIMP,0.672,0.858,3,0,0.456,0.811,0.963,166.689,4,afrobeat,5
3722578,1972561,59,Zaharila,0.378,0.596,0,1,0.0788,0.000628,0.501,81.873,4,afrobeat,3
3722578,463811,47,Plus Plus,0.723,0.722,0,0,0.0218,0.686,0.604,95.558,4,afrobeat,4.5
3722578,1804545,68,Favor,0.467,0.615,1,1,0.0881,0,0.45,142.076,4,afrobeat,
3722578,299722,73,A Pesar La Vida,0.496,0.753,9,0,0.0204,0.0547,0.456,99.876,4,afrobeat,3
3722578,4361732,57,442,0.558,0.819,7,1,0.000621,0.921,0.276,132.005,4,afrobeat,4
3722578,222319,63,The People of the Forest,0.86,0.548,10,1,0.573,0.859,0.905,138.786,4,afrobeat,3.5
3722584,44142,66,Wisdom Seeker,0.825,0.68,6,0,0.135,0,0.722,96.029,4,afrobeat,4
3722588,44142,66,Groovy Flute,0.678,0.845,3,1,0.791,0.782,0.965,104.653,4,afrobeat,5
3722588,4101551,48,Amazing,0.508,0.483,10,0,0.639,0,0.523,133.207,5,afrobeat,5
3722588,1864256,37,Samurai,0.603,0.67,7,0,0.504,0.824,0.314,94.01,4,afrobeat,3
3722588,3883684,59,Coconut Rock,0.796,0.904,7,0,0.503,0.531,0.762,88.001,4,afrobeat,5
3722588,4367118,37,Life,0.666,0.565,1,1,0.0722,0,0.263,180.071,4,afrobeat,5
3722588,4116926,60,Tierra,0.629,0.577,11,1,0.0259,0.784,0.193,120.042,4,afrobeat,5
3722588,4365417,40,Tempos Insanos,0.871,0.889,6,0,0.0218,4.07E-05,0.557,99.926,4,afrobeat,4.5
3722588,4437691,32,A Limpiar El Sucio,0.618,0.825,2,1,0.484,0,0.896,79.439,4,afrobeat,4
3722588,4167304,46,The Jaunt,0.739,0.58,5,1,0.173,0.811,0.626,108.304,4,afrobeat,5
3722588,4101540,43,Touchdown,0.81,0.621,7,0,0.0264,0.816,0.837,95.911,4,afrobeat,5
3722588,3247,76,Ossanyn,0.454,0.636,5,0,0.271,0.824,0.455,138.448,4,afrobeat,5
3722588,103356,55,Sol Walk,0.7,0.933,5,1,0.166,0.195,0.863,115.711,4,afrobeat,5
3722588,4367121,23,God Got Me,0.787,0.726,7,1,0.0719,0.00313,0.407,107.024,4,afrobeat,5
3722588,4142521,45,Agua Santa,0.718,0.872,9,0,0.397,0.531,0.949,164.013,4,afrobeat,3.5
3722588,4148574,70,Manu écoute ça...,0.851,0.776,11,1,0.29,0.027,0.907,118.019,4,afrobeat,4.5
3722588,1915857,46,Sugar's Boogaloo,0.62,0.559,3,1,0.661,0.577,0.625,127.721,5,afrobeat,5
3722588,4121820,35,Guiding Resolution,0.639,0.638,10,1,0.228,0.807,0.936,101.687,4,afrobeat,3.5
3722592,4105245,29,Jungle Fire,0.81,0.612,10,0,0.156,0.925,0.598,116.803,4,afrobeat,1
3722592,4731457,45,"Soul Buster, Pt. 1",0.601,0.968,0,1,0.0643,0.597,0.88,105.657,4,afrobeat,4
3722592,4824125,41,El Busetero Buscapleitos,0.434,0.87,8,1,0.0146,0.78,0.898,124.228,4,afrobeat,3
3722592,186369,52,Ocho Rios,0.775,0.688,7,1,0.0791,0.847,0.529,94.62,4,afrobeat,4.5
3722592,186193,16,Mariô (Instrumental),0.724,0.585,10,0,0.00692,0.8,0.516,89.933,4,afrobeat,
3722592,27768,54,Drum Ting,0.735,0.637,10,0,0.715,0.915,0.964,83.352,4,afrobeat,5
3722592,4292374,50,Friends,0.742,0.668,2,0,0.0152,0,0.806,97.009,4,afrobeat,4.5
3722592,4214693,52,Cumbia Regional,0.576,0.887,2,1,0.00013,0.0642,0.592,109.957,4,afrobeat,5
3722592,141574,45,Fires Glow,0.633,0.681,5,1,0.38,0.016,0.622,110.004,4,afrobeat,5
3722592,2607903,40,Pipi,0.631,0.609,2,1,0.000932,0.61,0.702,174.968,4,afrobeat,3.5
3722592,47903,43,Mi Último Fracaso,0.457,0.332,0,1,0.791,8.22E-06,0.305,164.096,3,afrobeat,4
3722592,1792013,66,Masturbation Session,0.843,0.822,5,0,0.0221,0.0158,0.86,117.971,4,afrobeat,5
3722592,4157772,56,Burnt Back,0.537,0.903,9,1,0.452,0.852,0.843,111.801,4,afrobeat,5
3722592,16604,48,Frevofoguete,0.482,0.714,4,0,0.0127,0.903,0.656,155.103,4,afrobeat,5
3722592,1495,41,Alfazema Y Guiné (feat. Guinu),0.875,0.761,6,1,0.162,0,0.912,129.911,4,afrobeat,1
3722592,4715142,17,Reza Frevo,0.451,0.983,2,0,0.0909,0.982,0.378,161.108,4,afrobeat,5
3722592,4180054,65,Yo No Se,0.56,0.822,0,1,0.256,0.712,0.962,131.774,4,afrobeat,4
3722592,617,73,Electro Movimiento,0.803,0.86,8,1,0.0782,4.45E-05,0.534,109.966,4,afrobeat,
3722592,4197785,61,Come y Calla,0.795,0.857,11,0,0.526,0.457,0.845,97.01,4,afrobeat,4
3722592,4663037,48,Love and Death,0.804,0.92,0,1,0.158,0.0797,0.811,108.979,4,afrobeat,4.5
3722592,1882370,70,Tiki Fiesta,0.768,0.688,10,0,0.103,0.73,0.4,125.112,4,afrobeat,5
3722592,102157,66,Man Feriman,0.475,0.76,8,1,0.276,0.000137,0.359,109.977,4,afrobeat,5
3722592,4244147,52,Te Lo Juro Por Madonna (Si Omba Ta Gueno),0.517,0.966,9,0,0.000439,0.0864,0.711,98.14,4,afrobeat,3
3722592,141491,68,Mango Cool,0.527,0.883,0,0,0.0204,0.755,0.828,155.135,4,afrobeat,5
3722592,1848295,72,Mix Tel Aviv,0.751,0.688,0,1,0.102,0.84,0.403,120.96,4,afrobeat,5
3722592,44781,63,Mata,0.569,0.496,4,0,0.393,0.924,0.808,82.822,4,afrobeat,5
3722592,11080,70,Thank You,0.775,0.808,1,0,0.113,0,0.912,115.011,4,afrobeat,5
3722592,4550944,37,Life of Grace,0.59,0.491,0,0,0.0128,4.71E-05,0.253,193.616,4,afrobeat,5
3722592,4370288,58,Comencemos (Let's Start),0.666,0.903,0,1,0.23,0.616,0.913,111.84,4,afrobeat,5
3722592,4799,61,Breezin',0.616,0.476,11,1,0.687,0.599,0.862,80.318,4,afrobeat,5
3722592,4226359,62,He Turned It,0.663,0.872,0,1,0.0221,8.37E-05,0.585,97,4,afrobeat,5
3722592,4139443,34,Omega,0.755,0.876,2,1,0.014,0.826,0.894,108.383,4,afrobeat,5
3722592,3517,52,Rio Grande,0.445,0.605,11,0,0.25,0.76,0.692,162.588,4,afrobeat,3.5
3722592,2500797,74,"Abyssinian Suite, Pt. 4",0.526,0.762,11,0,0.0183,0.511,0.867,110.086,4,afrobeat,1.5
3722592,339339,21,Haven`t You Heard?,0.865,0.443,6,0,0.148,0,0.738,160.001,4,afrobeat,4
3722592,4686481,61,Uncommon Girl,0.908,0.631,4,0,0.128,0.000897,0.819,110.048,4,afrobeat,4.5
3722592,13219,82,É da Nossa Cor,0.668,0.873,3,0,0.422,0,0.771,116.968,4,afrobeat,3.5
3722592,198015,80,The Demander,0.678,0.785,11,0,0.00941,0.811,0.995,141.557,4,afrobeat,4
3722592,6435,75,Burn Brighter / Like I do,0.855,0.662,6,0,0.33,0.00172,0.487,113.003,4,afrobeat,4
3722592,4657790,42,Searching,0.552,0.424,8,1,0.604,0,0.596,204.128,3,afrobeat,5
3722595,4143164,34,Funky Amigo,0.862,0.673,10,0,0.0568,0.796,0.823,113.427,4,afrobeat,5
3722595,8237,48,Culebro,0.581,0.871,5,0,0.00707,0.713,0.91,118.497,4,afrobeat,4
3722595,102157,66,Give The Beggar A Chance,0.548,0.721,7,1,0.503,0.00013,0.947,163.452,3,afrobeat,5
3722595,4584791,48,100% Worship,0.718,0.73,1,1,0.447,0,0.932,120.145,4,afrobeat,4.5
3722595,4129392,46,Jealousy,0.866,0.636,1,1,0.222,0.558,0.859,99.615,4,afrobeat,5
3722595,4668454,65,Been Such A Long Time Gone,0.538,0.663,2,1,0.236,0.00175,0.699,106.814,4,afrobeat,4
3722595,1881719,50,Bèmèlkesh Aydèlèm,0.76,0.626,10,0,0.562,0.221,0.857,99.991,4,afrobeat,4.5
3722598,31887,56,Sakonsa,0.603,0.984,7,1,0.174,0.851,0.922,131.249,4,afrobeat,4.5
3722601,1841640,54,Village Hustle,0.785,0.874,4,0,0.0782,0.816,0.962,120.102,4,afrobeat,5
3722601,24567,55,Nubes (feat. Shigeto),0.891,0.855,7,1,0.0234,0.0215,0.527,115,4,afrobeat,4.5
3722601,43944,39,The Viking,0.732,0.967,7,1,0.332,0.882,0.755,110.103,4,afrobeat,5
3722601,31275,59,Ewa,0.692,0.884,1,1,0.0317,0.885,0.19,112.976,4,afrobeat,5
3722601,3452844,29,Black Woman Experience - Mixed,0.719,0.736,9,0,0.447,0.933,0.372,123.326,4,afrobeat,3.5
3722601,776138,24,Vixe,0.535,0.636,7,1,0.877,0.000381,0.526,111.069,4,afrobeat,4.5
3722604,1898910,66,Woman To Man,0.898,0.801,7,1,0.0105,0.000312,0.724,115.028,4,afrobeat,5
3722604,2583430,60,Hager Fiker,0.677,0.684,10,0,0.953,0.884,0.948,92.185,4,afrobeat,4
3722604,4239118,57,Ise Nla,0.774,0.907,0,1,0.304,0.064,0.962,110,4,afrobeat,4.5
3722604,4534566,24,E Nan Mian Nuku,0.753,0.877,10,0,0.00721,0.247,0.866,97.985,4,afrobeat,5
3722604,4198133,53,Tiger's Skip,0.727,0.481,8,1,0.0266,0.821,0.451,147.327,4,afrobeat,4.5
3722604,1886685,50,Água (Adubada),0.486,0.586,2,0,0.638,0.59,0.393,96.954,4,afrobeat,4.5
3722604,1908438,54,When The Going Is Smooth & Good,0.826,0.629,3,1,0.357,0.38,0.54,128.164,4,afrobeat,4.5
3722604,17133,53,Smoke Gets In...,0.513,0.347,9,1,0.000155,0.894,0.279,107.468,4,afrobeat,5
3722604,663196,52,Clementine Jam,0.545,0.664,7,1,0.0655,0.0642,0.333,96.602,4,afrobeat,5
3722604,41724,60,Que Rico,0.556,0.75,0,1,0.276,0.0793,0.715,130.915,4,afrobeat,4.5
3722604,4526318,9,Balboa Dub,0.644,0.831,11,0,0.221,0.895,0.759,126.061,4,afrobeat,4.5
3722604,64395,59,Vermelhos de Ciclos,0.753,0.728,10,0,0.0159,0.0652,0.59,144.003,3,afrobeat,3.5
3722604,1816638,49,Como Sabes Tú,0.5,0.926,11,0,0.000692,0.722,0.732,74.973,4,afrobeat,5
3722604,4526319,52,Tatuaje,0.532,0.571,9,1,0.6,0.0955,0.215,79.529,4,afrobeat,4.5
3722604,4207182,53,Amor de Índio,0.57,0.386,7,1,0.646,8.95E-05,0.316,150.141,3,afrobeat,3.5
3722604,3660,46,Marketplace,0.696,0.249,5,1,0.678,1.56E-05,0.558,92.286,4,afrobeat,
3722604,4424698,33,Chileshe,0.656,0.85,5,1,0.415,0.000192,0.443,88.955,4,afrobeat,2
3722604,1764124,45,Chinese New Year,0.57,0.698,1,1,0.224,0.857,0.715,116.416,5,afrobeat,4.5
3722604,21086,55,Talkatif,0.695,0.942,8,1,0.206,0.301,0.851,136.029,4,afrobeat,4.5
3722609,154183,50,Savage Sucker Boy Featuring Pocahontas Freaky Groove,0.324,0.826,11,0,0.00703,7.85E-06,0.588,128.375,4,afrobeat,4
3722609,4587491,29,Dansaki,0.701,0.94,4,1,0.0619,0.0288,0.945,139.497,3,afrobeat,3.5
3722609,1864256,37,Move on Up,0.845,0.769,11,0,0.146,0.355,0.969,145.985,4,afrobeat,4.5
3722609,617,73,Ala Vida,0.647,0.386,1,1,0.67,0.906,0.491,80.833,4,afrobeat,5
3722609,61461,50,La edad del cielo,0.668,0.261,7,1,0.588,0.000391,0.282,147.446,4,afrobeat,4
3722609,16429,55,Discontinued,0.394,0.73,5,0,0.0437,0.854,0.795,85.866,4,afrobeat,4.5
3722609,4116920,60,T.I.B.W.F.,0.674,0.607,1,1,0.0124,0.87,0.712,77.845,4,afrobeat,4
3722609,487002,66,Faraway,0.701,0.739,3,0,0.0855,0.00369,0.247,100.981,4,afrobeat,5
3722609,4281455,49,Enkèn Yèlélèbesh,0.74,0.492,5,0,0.589,0.000796,0.893,128.648,4,afrobeat,5
3722609,3583833,49,Cantarito,0.571,0.783,4,0,0.317,0.579,0.866,121.39,4,afrobeat,4.5
3719915,1882959,50,Must Reach,0.808,0.778,6,1,0.198,0,0.613,100.009,4,afrobeat,4
3719915,93178,45,El Avión Se Cae,0.759,0.78,0,1,0.0024,0.0506,0.51,125.05,4,afrobeat,4.5
3719915,1817501,50,Telephone Girl,0.604,0.52,1,1,0.0758,7.95E-05,0.966,102.502,4,afrobeat,5
3719915,1448,76,Represent,0.717,0.513,4,0,0.00956,0.813,0.79,92.968,4,afrobeat,5
3719915,4307920,61,Chori 95,0.472,0.821,7,0,0.000143,0.792,0.519,95.93,4,afrobeat,3
3721424,3804836,56,Blood,0.85,0.902,9,1,0.13,1.73E-05,0.836,127.968,4,afrobeat,4
3721424,4192590,56,Tender Trap,0.69,0.707,0,1,0.16,0.773,0.746,94.275,4,afrobeat,4
3721424,4389548,49,The Outsider,0.681,0.838,0,1,0.0874,0.49,0.456,112.608,4,afrobeat,5
3721424,4119590,52,Tu Mens Devant Moi,0.817,0.601,7,0,0.0685,0.00666,0.847,129.971,4,afrobeat,3.5
3721424,1883503,49,Sweet Feet,0.766,0.722,9,0,0.0335,1.01E-05,0.842,122.369,4,afrobeat,4.5
3721424,53285,45,Ku La Foon - JKriv Remix,0.811,0.598,9,0,0.0561,0.268,0.86,119.998,4,afrobeat,4.5
3721424,4171264,0,Akula Owu Onyeara,0.701,0.702,5,0,0.525,0.0486,0.885,110.721,4,afrobeat,4
3721424,156667,46,Puerta del sol,0.573,0.856,9,0,0.0736,0.79,0.929,103.748,4,afrobeat,3
3721424,7355,80,Eye Nyam Nam 'A' Mensuro - Henrik Schwarz Blend,0.761,0.626,5,1,0.0172,0.634,0.715,124.024,4,afrobeat,4
3721424,1816380,64,Faut Pas Dire Des Choses Comme Ça,0.738,0.717,6,0,0.473,1.39E-05,0.936,134.668,4,afrobeat,3.5
3722625,1838602,42,Song for Rollins,0.841,0.577,0,1,0.238,0.86,0.843,90.522,4,afrobeat,4
3722625,4180038,65,Donde Vas,0.564,0.62,7,0,0.0443,0.0133,0.487,180.008,4,afrobeat,5
3722625,40785,46,Upside Down,0.66,0.807,8,0,0.103,0.662,0.754,113.893,4,afrobeat,5
3722625,94440,45,Hand of Doom,0.379,0.543,0,0,0.0418,0.000456,0.377,146.446,4,afrobeat,4
3722625,643679,41,Constante Mesmice,0.743,0.643,9,0,0.0462,0.0775,0.591,128.029,4,afrobeat,4
3722625,4466250,22,Stepping Out,0.75,0.705,0,1,0.198,1.13E-06,0.815,119.898,4,afrobeat,3.5
3722625,1816696,44,Tata fatiguée,0.76,0.667,8,0,0.306,0.000189,0.946,109.774,4,afrobeat,5
3722625,6818,61,Vení Pa’ Ca,0.646,0.486,0,0,0.00135,0.000892,0.931,160.104,4,afrobeat,5
3722625,581257,53,Beautiful Here,0.833,0.675,0,1,0.0493,0.822,0.442,110.865,4,afrobeat,4.5
3722625,1823915,67,Nordic Laser,0.364,0.977,9,1,0.000498,0.896,0.293,147.087,4,afrobeat,5
3722625,63027,46,You Could Do Better,0.701,0.704,2,1,0.115,8.85E-06,0.71,96.067,4,afrobeat,5
3722625,40440,46,Cabe-c-o,0.733,0.732,11,0,0.447,0,0.777,91.928,4,afrobeat,5
3722625,3672462,44,Soul Saxes Meeting,0.636,0.826,3,1,0.461,0.271,0.731,102.809,4,afrobeat,3.5
3722625,2408867,49,No Way (feat. Darius Scott),0.481,0.596,6,0,0.0864,0,0.348,99.96,4,afrobeat,3.5
3722625,1784140,61,Mind Your Own Business,0.622,0.907,7,1,0.0381,0.0902,0.825,125.77,4,afrobeat,5
3722625,5754,55,I Love Music - Remastered,0.512,0.851,5,0,0.000473,0.922,0.73,132.212,4,afrobeat,5
3722625,523988,28,It Came Over Me,0.438,0.393,11,0,0.41,5.59E-05,0.533,60.587,4,afrobeat,5
3722631,4490008,20,Radar,0.575,0.771,2,1,0.199,0.00019,0.696,77.394,4,afrobeat,4
3722631,1795146,60,Reverse Effect,0.704,0.486,0,0,0.36,0,0.415,139.957,4,afrobeat,4.5
3722631,4101534,42,I Faram Gami I Faram - taken from Mulatu Steps Ahead,0.538,0.593,5,0,0.871,0.878,0.741,86.564,4,afrobeat,3
3722631,1823915,67,It's What You Do,0.746,0.811,7,0,0.157,0.814,0.914,109.133,4,afrobeat,1
3722631,4163153,59,Sincronia,0.791,0.546,11,0,0.034,0.0211,0.843,100.064,4,afrobeat,4
3722631,198268,38,Live From Tigre Lounge,0.656,0.809,11,0,0.000881,0.886,0.872,132.404,4,afrobeat,5
3722631,4118830,43,Bienvenida,0.789,0.532,0,1,0.54,0.159,0.904,112.732,4,afrobeat,5
3722631,1829814,52,No te creas,0.623,0.803,1,0,0.438,4.58E-05,0.645,126.61,4,afrobeat,4.5
3722631,3950326,60,Quiero Desintegrar a Tu Novio,0.778,0.739,10,1,0.294,0.000187,0.923,107.967,4,afrobeat,5
3722631,36335,70,Kana Kassy,0.583,0.44,11,1,0.803,0.813,0.594,101.799,4,afrobeat,4.5
3722631,213861,62,Lagos Sisi,0.718,0.626,10,0,0.147,0.00207,0.662,107.288,4,afrobeat,5
3722631,1895720,0,Expensive Shit,0.612,0.876,5,0,0.22,0.399,0.677,123.866,4,afrobeat,4.5
3722631,45785,68,Who Am I (Psalm 8:4),0.733,0.342,9,0,0.102,0.00699,0.484,184.058,4,afrobeat,4.5
3722631,105309,56,The Wilhelm Scream,0.565,0.621,7,1,0.00773,0.0324,0.403,150.036,4,afrobeat,3.5
3722631,643679,41,Knocking on Your Door,0.696,0.769,6,1,0.553,0.16,0.896,98.031,4,afrobeat,5
3720670,1852760,44,Paisano,0.66,0.717,7,1,0.407,4.44E-05,0.964,165.259,3,afrobeat,5
3720670,43426,61,Home Again,0.587,0.732,5,1,0.055,0.924,0.747,96.848,4,afrobeat,5
3720670,1825338,64,Ariwoko,0.72,0.837,0,0,0.168,0.0629,0.922,81.997,4,afrobeat,4
3720670,1956405,51,Manasseh,0.631,0.602,1,1,0.486,0.177,0.25,102.08,4,afrobeat,4.5
3720670,1987593,46,Every Season,0.751,0.735,5,0,0.0626,3.05E-05,0.721,163.852,4,afrobeat,4
3720670,52283,61,Enjoyment,0.803,0.41,6,0,0.252,9.94E-05,0.678,90.006,4,afrobeat,4
3720670,63524,61,Quémalo,0.574,0.893,4,0,0.077,0.895,0.504,95.437,4,afrobeat,5
3720670,101634,61,Grateful,0.74,0.835,7,0,0.00098,0.0789,0.862,119.975,4,afrobeat,5
3720670,39055,61,Alma,0.522,0.62,6,0,0.0564,2.47E-05,0.19,139.837,4,afrobeat,4
3720670,70449,61,Jorge de Capadócia,0.78,0.818,11,0,0.19,0.00634,0.934,114.989,4,afrobeat,5
3720670,8619,60,Keep It Clean,0.56,0.644,11,1,0.515,0,0.875,82.505,4,afrobeat,5
3720670,1886685,50,Locataire,0.743,0.872,9,1,0.195,0.834,0.89,118.904,4,afrobeat,5
3720670,3025848,45,Gimme Some,0.736,0.976,5,1,0.261,0.531,0.95,128.019,4,afrobeat,4.5
3720670,326574,58,Blanket,0.851,0.865,5,0,0.232,0,0.957,99.972,4,afrobeat,4.5
3720670,1834475,66,Happy Beat,0.767,0.823,4,0,0.138,0.000522,0.812,107.857,4,afrobeat,5
3722641,1856463,53,El Sabio Soy Yo,0.675,0.731,2,0,0.247,6.17E-06,0.897,95.1,4,afrobeat,4
3722641,1795146,60,Skaramouche,0.692,0.917,9,0,0.0379,0.82,0.394,101.821,4,afrobeat,5
3722641,23858,61,Bouncing Bona,0.711,0.776,8,1,0.477,0.501,0.842,116.388,4,afrobeat,5
3722641,1987593,46,Snowblind,0.438,0.737,1,0,0.00038,0.00358,0.402,113.957,4,afrobeat,2.5
3722641,1834475,66,Song for Rollins,0.841,0.577,0,1,0.238,0.86,0.843,90.522,4,afrobeat,
3722631,4293151,11,Odo Agye Gye Me,0.813,0.693,0,1,0.162,2.61E-05,0.854,114.206,4,afrobeat,5
3722631,108432,44,Analog Fruit,0.605,0.749,1,1,0.419,0.0712,0.964,143.065,4,afrobeat,5
3722631,1852804,51,Mansa Fela,0.746,0.881,8,0,0.0335,0.694,0.586,130.988,4,afrobeat,5
3722631,1208,65,Not Another Drop (Reprise),0.729,0.752,9,0,0.00632,0.884,0.939,105.512,4,afrobeat,5
3722631,3623209,51,Cachoeira,0.698,0.707,1,0,0.516,0.733,0.636,99.009,4,afrobeat,4
3722631,8147,48,Expensive Shit,0.833,0.727,8,1,0.324,0.667,0.657,123.028,4,afrobeat,5
3722631,3284336,36,African Man,0.692,0.98,4,0,0.106,0.795,0.686,114.956,4,afrobeat,1
3722631,1872694,59,Follow me,0.506,0.621,4,0,0.326,0.000928,0.761,97.109,4,afrobeat,4
3722631,6709,63,Freguês da Meia Noite (Instrumental),0.538,0.379,7,1,0.222,0.774,0.533,175.949,4,afrobeat,5
3722631,1834475,66,Très magnifique,0.725,0.875,11,0,0.0513,0.227,0.725,155.057,4,afrobeat,5
3722631,2703898,53,Fiesta,0.586,0.754,7,1,0.284,0,0.814,156.831,3,afrobeat,5
3722631,155817,43,What I Know,0.747,0.77,9,1,0.029,5.96E-05,0.86,97.99,4,afrobeat,5
3722631,3122578,53,Graceland,0.627,0.856,0,0,0.0203,0.911,0.777,96.963,4,afrobeat,3
3722631,2965092,46,Cabral,0.657,0.419,11,1,0.139,0.139,0.602,166.588,3,afrobeat,5
3722631,1987593,46,Veneno,0.535,0.344,5,1,0.816,0.000192,0.275,152.381,4,afrobeat,5
3722631,77564,11,Millionaire,0.815,0.757,7,1,0.0776,0.251,0.891,93.571,4,afrobeat,4
3722631,130908,11,Yoro,0.797,0.69,11,0,0.0805,0.00972,0.705,114.097,4,afrobeat,5
3722631,3594544,0,Drum Song,0.694,0.412,6,1,0.166,0.818,0.623,95.805,4,afrobeat,2.5
3722620,15974,57,Ska Fuentes,0.685,0.811,6,0,0.674,0.919,0.953,122.915,4,afrobeat,5
3722620,1864256,37,Hot Tamale,0.684,0.399,11,1,0.233,0.52,0.754,92.906,4,afrobeat,3
3722620,4163153,59,Tico-Tico no Fubá,0.832,0.724,5,1,0.704,0.384,0.954,131.949,4,afrobeat,5
3722620,4436676,15,Voltaren's Dream,0.698,0.765,1,1,0.0888,0.825,0.332,100.012,4,afrobeat,4.5
3722620,4191088,65,La Perla (feat. Rubén Blades & La Chilinga),0.735,0.681,10,1,0.673,0,0.968,90.003,4,afrobeat,5
3722620,473730,45,El Caterete,0.55,0.921,2,1,0.377,2.37E-05,0.76,117.833,4,afrobeat,4.5
3722620,4136842,30,It's Only Us,0.477,0.615,0,0,0.482,0.0308,0.472,86.472,4,afrobeat,4
3722620,6435,75,Safari Strut,0.677,0.862,5,1,0.416,0.859,0.902,109.965,4,afrobeat,5
3722620,26340,47,La La La Love Me,0.546,0.54,6,0,0.0292,0,0.453,87.967,3,afrobeat,4.5
3722620,28601,55,Thanksgiving,0.771,0.809,8,1,0.214,0,0.873,101.066,4,afrobeat,5
3722620,199583,45,Tire Loma Da Nigbehin,0.598,0.576,11,0,0.767,0.00182,0.494,107.997,4,afrobeat,5
3722620,1823915,67,Remotely Close: Silkyway,0.755,0.612,0,0,0.0203,0.258,0.645,110.019,4,afrobeat,
3722648,1905259,61,So Good,0.808,0.364,10,0,0.0363,0.000203,0.692,87.07,4,afrobeat,5
3722648,593793,37,There's a New Day Coming,0.382,0.507,2,1,0.787,0.0124,0.494,135.787,4,afrobeat,5
3722648,1834475,66,Blind Love,0.584,0.629,6,1,0.0148,0.109,0.519,150.745,4,afrobeat,5
3722648,1987593,46,IN,0.664,0.622,2,1,0.249,0,0.282,79.972,4,afrobeat,5
3722648,4163153,59,Good oh,0.83,0.842,8,1,0.136,0.00397,0.768,118.023,4,afrobeat,5
3722648,3796267,62,I Am,0.631,0.764,0,1,0.818,0,0.764,100.056,4,afrobeat,5
3722648,18566,65,Djobime,0.532,0.56,1,0,0.0098,0.02,0.827,142.651,4,afrobeat,5
3722648,523988,28,Look Out Baby (Here I Come) (Bonus Track),0.64,0.984,7,1,0.123,0.705,0.775,113.508,4,afrobeat,5
3722648,1837175,80,Voodoo Soul Stew,0.822,0.68,9,0,0.441,0.0513,0.965,100.244,4,afrobeat,5
3722648,3380490,37,The Ally,0.641,0.57,1,1,0.0997,0.911,0.81,107.927,4,afrobeat,5
3722652,14613,63,Agbara,0.683,0.923,9,0,0.204,0.834,0.892,120.004,4,afrobeat,2.5
3722652,378569,46,Baba Hya - Remastered,0.436,0.915,7,0,0.405,0.88,0.776,88.39,4,afrobeat,5
3722652,1834475,66,Beneath the City of the Monkey God,0.63,0.198,0,1,0.397,0.852,0.342,60.402,4,afrobeat,4
3722652,1987593,46,Back to the Day,0.712,0.604,11,1,0.375,0,0.874,97.938,4,afrobeat,5
3722652,4163153,59,One World,0.677,0.746,4,0,0.171,9.93E-06,0.71,97.075,4,afrobeat,4.5
3722652,20121,54,Getting Nasty,0.622,0.551,5,1,0.135,0.814,0.661,95.124,4,afrobeat,5
3722652,60026,61,Tambalea (feat. Lido Pimienta & Ceci Bastida),0.791,0.575,8,0,0.171,0,0.661,135.958,4,afrobeat,5
3722652,241173,56,Me Queda Voz,0.77,0.799,5,1,0.0628,0,0.689,86.964,4,afrobeat,4.5
3722652,1785685,72,Tropical Garden,0.615,0.397,0,0,0.301,0.886,0.916,169,4,afrobeat,5
3722652,1837175,80,Chérie Nye,0.748,0.808,7,1,0.501,0.364,0.974,142.363,4,afrobeat,4.5
3722660,9493,55,Ba-Kuba,0.535,0.658,5,0,0.235,0.806,0.911,107.382,4,afrobeat,5
3722660,617,73,Me Voy Pa’ Porce,0.605,0.732,7,1,0.0186,1.65E-06,0.793,178.022,4,afrobeat,5
3722660,241173,56,Elle décide,0.772,0.857,1,1,0.462,0.0102,0.977,111.367,4,afrobeat,5
3722660,4163153,59,You've Made Me So Very Happy featuring Ria Currie,0.678,0.71,1,1,0.0262,2.53E-06,0.897,99.136,4,afrobeat,3
3722660,4367121,23,Shuffering and Shmiling,0.825,0.837,10,0,0.315,0.00014,0.495,123.02,4,afrobeat,4.5
3722666,4171264,0,Better Change Your Mind - Mixed,0.803,0.67,11,0,0.123,0.00629,0.87,117.457,4,afrobeat,5
3722666,7417,82,Tambour à deux peaux,0.719,0.828,2,0,0.0935,0.152,0.96,104.036,4,afrobeat,
3722666,4458917,39,Cara E' Pasmao',0.715,0.925,5,0,0.0155,0.0779,0.898,103.006,4,afrobeat,5
3722666,523988,28,Freckles,0.787,0.834,6,0,0.145,0.802,0.961,113.337,4,afrobeat,5
3722666,4147080,70,Fogo (Adubado),0.67,0.632,5,0,0.0559,0.881,0.589,94.031,4,afrobeat,4
